"IndividualId","Gender","Population","Organism|Weight","Organism|BMI","Organism|BSA","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Hematocrit","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
27,"MALE","European_ICRP_2002",17.9603440255948,0.17448180597959,71.1468844449871,3.24688687932067,40,10.1457054963541,1.21692229673161,1.20890085263936,0.37,0.198576348858066,0.0890369042943631,0.0548350134094282,2.49757265832223,1.17141920824858,0.974501511510882,6.31124255514373,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.027113182620154,0.00202698151722143,0.629674614004528,0.11893857726485,1.01066785519083,0.126102056485092,30,54,0.170224756684924,1.5,14.7788612739392,0.9,46.2742352950663,2.96812100265385,0.730179904878463,0.268571411234078,12.4793875911267,2.03823879173835,0.961159616692953,1.07426317606752,0.268571411234078,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0327761015489303,0.563550417875282,85.8262788246592,0.187193162713595,1.34396209910806,2440.13481453486,0.111546475527742,0.966921361400173,0.718954875595881,0.248798053067213,0.24853880762983,0.58,5.06210369716932,0.013,0.0238,0.0072,0.210151818628231,0.815388193462553,0.764112240482787,0.297531131206793,0.022,0.0049,0.0078,0.0042,0.0794274565765003,0.225586697962508,0.669603621265179,0.764112240482787,0.0321369799196761,0.0498716006784948,0.570396461748928,0.230037200799424,0.688777445522981,0.184003317524162,0.11562936827449,1.05907577632145
28,"MALE","European_ICRP_2002",14.9135236072853,0.171091922935001,62.1921052224317,3.74256220261686,40,9.33631248993005,0.983729784519482,0.705247688585254,0.37,0.20411020725587,0.0844881825908567,0.0523821561041442,2.0979478296119,1.20248404313579,0.812692220870565,3.82484171234414,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.026960137413899,0.0018049775539363,0.699707337069728,0.0465573420030198,1.11076674422546,0.142156898885926,30,54,0.0987120854618115,1.5,14.9345971306517,0.9,43.6151555877653,3.03132468810626,1.47266432124627,0.280188801623833,6.28738934802249,0.664286268104047,1.40743884998881,1.1207277808733,0.280188801623833,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0386650880446803,0.565824200657757,239.780941242103,0.210343589827464,1.36893812815855,2458.47480149682,0.12199475167295,0.961352552530182,0.760563256404633,0.254739497836331,0.298461642426653,0.58,4.89556376943025,0.013,0.0238,0.0072,0.200778471168463,0.814147475343694,0.762949545328246,0.292574377973831,0.022,0.0049,0.0078,0.0042,0.0793065974749098,0.215524912553718,0.66858473314291,0.762949545328246,0.0317240377874896,0.0432026999791111,0.620675263245318,0.211197516079465,0.597317442610877,0.218793972177708,0.131822657427811,1.10789584919381
29,"MALE","European_ICRP_2002",36.5400382887073,0.234541717344879,112.558723386618,10.3217985347481,40,12.4817203662379,0.969897077747108,2.17868550674986,0.4,0.42782528118945,0.188268208836963,0.047679667205646,4.33177947404678,1.46140861809358,0.593262992172173,15.421378143189,0.720643597069496,0.711635552106127,0.00180160899267374,0.229356402930504,0.229356402930504,0.275227683516605,0.76838623537535,0.828740136629921,0.00144128719413899,0.00182322830058583,0.206420762637453,0.0137613841758302,0.0458712805861008,0.0326952634558974,0.00285327035451768,1.00707377908741,0.135449857037222,1.14792487591833,0.270345866582448,30,54,0.177722351903821,1.5,14.6286145897241,0.9,44.898568830208,3.27925145120793,1.02293938684326,0.397351952658509,21.6461834156579,1.95441276780465,1.1099510608784,1.5894065234399,0.397351952658509,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0836456336518252,0.47231937409151,88.7900469416111,0.390627543155726,1.1659117353983,2505,0.240495839085888,0.789731189069221,1.20433130470302,0.309744301077229,0.42148781053091,0.58,10.1743403456947,0.013,0.0238,0.0072,0.177,0.811,0.76,0.236138417583023,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0319147061689557,0.07876747114677,0.591029997604836,0.454402249336428,1.15839274971318,0.243153495310076,0.0942386223589138,1.12447611618297
30,"MALE","European_ICRP_2002",25.9804772929944,0.192451149303254,91.5719899973208,6.4535060927521,40,11.6188543656921,1.08359813291349,1.37204021617944,0.4,0.302470636324104,0.134846443663073,0.0566079214168947,3.46385004822479,1.46676827425368,0.648554985894176,8.94297315662341,0.63488414622605,0.626948094398225,0.00158721036556513,0.31511585377395,0.315115853770403,0.378139024524484,0.676945220913526,0.730116768159958,0.0012697682924521,0.00160625688995191,0.283604268393363,0.0189069512262242,0.0630231707540806,0.0336603207992459,0.00215390656369827,0.951690721422911,0.163176559157215,1.06834572269831,0.260800375500807,30,54,0.123843004897891,1.5,14.7515935663149,0.9,45.7654015440111,3.29151652567411,0.998876967435381,0.333610873396369,25.7569124990364,1.01102155108012,0.945759735576668,1.33441512163422,0.333610873396369,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0661486175585371,0.569294432072047,192.922246785226,0.25930961301182,1.39266113647209,2505,0.177301257132021,0.967841873635064,0.948183711201937,0.28742887111203,0.625290809422042,0.58,7.84437209067237,0.013,0.0238,0.0072,0.177,0.811,0.76,0.268371951257983,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0309171147390502,0.0555904442180066,0.678401851520504,0.309511534179365,0.81767838613776,0.249511246621115,0.140051429149764,1.17922796197777
31,"MALE","European_ICRP_2002",19.9534114092815,0.16658686354195,77.886128246651,4.64592335962035,40,10.9443053832434,1.27292249301315,1.42365574254592,0.37,0.265784676911968,0.106995871939308,0.0565147824161191,2.81998702646772,1.38959529095037,0.724149395804289,5.422821472872,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0310838787383859,0.002064449813209,0.859223802705207,0.14845780448311,1.1917170171941,0.193645882977285,30,54,0.130953392332812,1.5,14.7241788437855,0.9,44.828739124274,3.4216817234993,2.40454760664383,0.301361328741102,13.273113638614,0.395818334637561,0.805778084811971,1.20540885573081,0.301361328741102,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0551791090268361,0.562701194439856,165.911837261879,0.236019303028388,1.33087320016062,2491.89916430595,0.12088492855926,0.912593918492085,1.10491879226538,0.265285142667992,0.273695173704026,0.58,6.71083492419911,0.013,0.0238,0.0072,0.183695680058461,0.811886284393305,0.760830550109633,0.283540766403797,0.022,0.0049,0.0078,0.0042,0.0790863334982381,0.1971874531701,0.66672782417502,0.760830550109633,0.0338707017228998,0.0554515343761162,0.634975286276008,0.269567959801472,0.714925388688193,0.259544547340748,0.0625818192177358,1.05662700410008
32,"MALE","European_ICRP_2002",35.5695698497222,0.166959486871414,120.091873467024,11.8203738074845,40,14.5959966812743,1.05261437303081,1.60078623187863,0.4,0.605012568454405,0.237681065030833,0.0430712045997556,6.37017907250152,1.50689660932118,0.586444501097322,4.07954201891523,0.723640747614969,0.714595238269782,0.00180910186903742,0.226359252385031,0.226359252385031,0.271631102862037,0.771581947144461,0.832186859757214,0.00144728149522994,0.00183081109146587,0.203723327146528,0.0135815551431019,0.0452718504770062,0.0325336720572187,0.00728791581044436,0.755444220989411,0.120646351383657,1.01926442090795,0.172202778248724,30,54,0.170145857840987,1.5,15.2757198172527,0.9,44.907246492599,3.45062542846862,0.588657208595343,0.422042478852114,10.4325554892317,0.907686636861044,0.89925305227269,1.68816263391323,0.422042478852114,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.101148004518817,0.497095688369765,144.814428934638,0.478617892195942,1.25256454973695,2505,0.305603450323455,0.721461792377225,1.29268101219796,0.272776382000355,0.713374753180915,0.58,17.4360541736848,0.013,0.0238,0.0072,0.177,0.811,0.76,0.218155514310186,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0369694811619293,0.0351725178056842,0.542727197517905,0.614134606052156,1.39396731137619,0.190113595425512,0.0993677487202426,1.07103832119903
33,"MALE","European_ICRP_2002",19.8084532553859,0.140559373722094,80.8221512226224,6.24852027196834,40,11.8712206082194,1.03194663555286,1.0152594528624,0.4,0.324122350433619,0.124535170633567,0.0590531286133276,3.57090259026375,1.45286380462621,0.629546368355211,4.02597738064178,0.62996448652724,0.62208993044565,0.0015749112163181,0.32003551347276,0.320035513469008,0.38404261616281,0.67169963375967,0.724459159506326,0.00125992897305448,0.00159381015091392,0.288031962122108,0.0192021308081405,0.0640071026938017,0.0337689047405111,0.00210083991376035,0.927441223327986,0.126671202889079,1.22062256629655,0.085121606066488,30,54,0.102941220673146,1.5,15.2988479860276,0.9,44.7249978849354,3.78979265659055,0.706491124393349,0.330233117041494,19.0731506011887,1.38807090942081,1.03055247397781,1.32090245632815,0.330233117041494,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.055423660497228,0.542210591991657,108.431003322454,0.277388282954014,1.313517855271,2505,0.123535658185773,0.936477454931615,0.921606503198722,0.30481355465124,0.375571664173986,0.58,7.12203755583425,0.013,0.0238,0.0072,0.177,0.811,0.76,0.270011837824253,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0334334290396164,0.074074067057427,0.681504598044507,0.33228469147212,0.708571784842769,0.275072805094148,0.10566444170132,1.12731777115899
34,"MALE","European_ICRP_2002",23.8506361883998,0.147276895641298,91.8224245349557,7.55435524021944,40,12.7257290799659,0.992513366586134,1.83919939452435,0.4,0.402477270075006,0.162916803685919,0.0545491588716136,4.2549490033661,1.26706343370893,0.602068743061954,5.27345551744198,0.661304525765267,0.653038219193201,0.00165326131441317,0.288695474234734,0.288695474232288,0.346434569078745,0.705115950597215,0.760500204630056,0.00132260905153053,0.00167310045018612,0.259825926809059,0.0173217284539373,0.0577390948464576,0.0334272394097416,0.00220759064273818,0.905304428796285,0.179614044737086,1.18308601150928,0.1512365888721,30,54,0.175314156773179,1.5,14.8306567576318,0.9,43.8139140124327,3.16763883802572,0.989943168489244,0.351750665648336,17.6220453084163,2.59022304697771,1.35762022366545,1.40698309743527,0.351750665648336,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0984121500494324,0.541572541954608,119.142964164294,0.412168144893008,1.28958628627388,2505,0.261843021891816,0.85332663135631,0.381449231684114,0.286841803511765,0.763658493817816,0.58,8.87357204252707,0.013,0.0238,0.0072,0.177,0.811,0.76,0.259565158078245,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.033436670617608,0.078956353448766,0.616723513448554,0.377455243215721,0.769171701910614,0.262104129542888,0.14002955243161,1.16537699898147
35,"MALE","European_ICRP_2002",20.7360528081669,0.164308080492613,80.4428173602349,6.04117986980881,40,11.2339783883548,1.25672231207819,0.782602826295553,0.382353960942642,0.294509696192025,0.116871511365711,0.0553600127389013,3.19616833229563,1.40071258459535,0.651387556357847,5.77103096066561,0.624988316875411,0.617175962914469,0.00156247079218853,0.325011683124589,0.32501168312063,0.390014019744756,0.666393792868407,0.718736564406723,0.00124997663375082,0.00158122044169479,0.292510514808567,0.0195007009872378,0.065002336624126,0.0322672587096664,0.00198980325149242,0.925364248846535,0.138088718194627,1.21055809133385,0.23423556590359,30,54,0.142089835694961,1.5,14.6841568968158,0.9,45.2409273487908,3.60146471079907,0.724447181197951,0.326816561894709,14.5796560823953,0.432712771980666,0.711076858502685,1.3072345770178,0.326816561894709,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0605625831874,0.57648244520664,113.564823729245,0.300352068875602,1.34830131180584,2505,0.175865732119229,0.968452072368587,0.681921300624711,0.273425967575351,0.356230749642102,0.58,6.80033786019906,0.013,0.0238,0.0072,0.177,0.811,0.76,0.27167056104153,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0316573658240442,0.0328946055199129,0.726455993378551,0.319092551589182,0.751734968700791,0.256402439068845,0.103453215244886,1.17177330060664
36,"MALE","European_ICRP_2002",26.2601715011887,0.160129882507178,96.6523699897154,8.39306938061168,40,12.8059731390127,0.865251261772459,1.43800006735607,0.4,0.389089179553763,0.165626872970116,0.0533187973499137,4.33610914240567,1.62574518683917,0.647950346289485,4.10670447177956,0.68143366513468,0.672915744320497,0.0017035841628367,0.26856633486532,0.268566334863713,0.322279601836455,0.726578645449853,0.783648714904882,0.00136286733026936,0.00172402717279074,0.241709701377342,0.0161139800918228,0.0537132669727426,0.0367900898937489,0.00221459267779923,0.89466098762025,0.15801294648481,1.16912635078221,0.245979140219976,30,54,0.118850023154062,1.5,14.7725454058987,0.9,43.6342132431247,3.22713643297305,1.06409799304063,0.365570997253719,9.19293444204897,0.624541160404805,1.50177920097006,1.46227113356992,0.365570997253719,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0648329450187928,0.525321406535355,52.615012329746,0.38358612210903,1.19092757429117,2505,0.171938325780118,0.93127913055088,1.02976674537751,0.300820887445577,0.368615338718633,0.58,11.7886167853044,0.013,0.0238,0.0072,0.177,0.811,0.76,0.252855444955107,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0332974039806418,0.104137668326948,0.657669360432867,0.402265967158254,0.831075778881501,0.248069782189869,0.0858542915826512,1.25610089366869
37,"MALE","European_ICRP_2002",22.420670697503,0.144901199501727,88.0188905873667,7.0794113600065,40,12.4390813975918,1.04872841635087,1.57796625100341,0.4,0.323491986684714,0.159894454742774,0.0557017029484338,4.01328655879166,1.48354101634412,0.629420610901371,4.85840852111745,0.649905872640156,0.641782049232154,0.00162476468160039,0.300094127359844,0.300094127356923,0.360112952828308,0.692962136702566,0.747391753536179,0.00129981174528031,0.00164426185777959,0.270084714621231,0.0180056476414154,0.0600188254713847,0.0348483269569916,0.00233874529432255,0.99508136232781,0.151816588736803,1.14664932886154,0.100266536834996,30,54,0.0970557657104501,1.5,14.3528807195243,0.9,43.5281919322524,3.49188818680169,0.776830646168048,0.343924540390187,14.1467937746775,0.880093746438473,0.995433300653219,1.37567479685163,0.343924540390187,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.077459616159243,0.571005931541541,171.848286846343,0.289472868035124,1.24922126972709,2505,0.188622278368168,0.918000162636212,0.622556872048322,0.260367208867304,0.346950071352068,0.58,8.49067772343621,0.013,0.0238,0.0072,0.177,0.811,0.76,0.263364709119948,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0317572182298767,0.0575428623356668,0.629191194833103,0.404105620369789,0.753483602023524,0.256985208701023,0.0967547748280322,1.19975933926583
38,"MALE","European_ICRP_2002",26.2698978526655,0.181283012808908,93.7264020881682,7.77927102231387,40,12.0378973841416,0.763151370081309,1.07693885731601,0.4,0.352458437111251,0.15562988154134,0.0538986143029591,3.85305823913858,1.32618123747176,0.612559977352463,6.54094228347448,0.666702504535533,0.658368723228839,0.00166675626133883,0.283297495464467,0.283297495462246,0.339956994554696,0.710871545461012,0.766707880215863,0.00133340500907107,0.0016867573364749,0.254967745916022,0.0169978497277348,0.0566594990924493,0.0323559215929484,0.00223562634347997,0.890931097186362,0.109298632990852,1.11405113034737,0.195576724846818,30,54,0.120168025542597,1.5,14.8969037972194,0.9,44.9217549611561,3.00123971806601,1.46451524023927,0.355456827905688,13.3102527767241,1.37721810446926,1.35743290036459,1.42180954579093,0.355456827905688,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0763973678302019,0.53307933211499,67.706087482057,0.303821589226693,1.21064551815965,2505,0.224992372609498,0.851288788825553,0.869593547509471,0.299185438099896,0.533965766123556,0.58,10.3648522165026,0.013,0.0238,0.0072,0.177,0.811,0.76,0.257765831821489,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0337769278313279,0.0672854619442595,0.588552475156986,0.383838611475181,0.769896663611115,0.269178776834014,0.13987319291431,1.15593641903107
39,"MALE","European_ICRP_2002",22.8542100244487,0.163676732239633,86.6134543296205,7.26952343912307,40,11.8165210814825,1.04956761595721,0.657461460033968,0.4,0.369933561463541,0.145757609800643,0.0525137422921119,3.63801892543326,1.46318692042543,0.6448681094438,3.9377343285687,0.654468562538954,0.646287705507217,0.00163617140634738,0.295531437461046,0.295531437458316,0.354637724949979,0.697827104807159,0.752638846919797,0.00130893712507791,0.00165580546322355,0.265978293712484,0.0177318862474989,0.0591062874916631,0.0348508648754108,0.00224971849614436,0.988525705804235,0.14901102758938,1.1875202168798,0.164017208904474,30,54,0.1478997846491,1.5,15.0924348331903,0.9,44.2710557399069,3.50517591686262,1.46342650469781,0.34705720722987,10.3416248999116,1.18991058457319,1.14490963259292,1.38820698510699,0.34705720722987,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0557440897071092,0.606319355019501,201.411014365654,0.398243833655251,1.37725724180336,2505,0.188038957155076,0.966210191108874,0.756771523671943,0.298870117414405,0.361012530576328,0.58,10.0487523880586,0.013,0.0238,0.0072,0.177,0.811,0.76,0.261843812487015,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0339259325214478,0.0665139173143897,0.688022693075709,0.314991498891152,0.700462207342593,0.253062263705109,0.0937697773946757,1.17532598468584
40,"MALE","European_ICRP_2002",31.6163699537138,0.169357659351868,109.544411936515,9.4089795399499,40,13.6632363518273,1.41431938205706,1.08643418875817,0.4,0.434017177992075,0.170158230880154,0.0478155393727695,5.04626603523511,1.40120997566622,0.548904105840946,6.10007852567746,0.705815508958798,0.696992815096813,0.00176453877239699,0.244184491041202,0.244184491040611,0.293021389248734,0.752575786427318,0.811687835302617,0.0014116310179176,0.00178571323766576,0.21976604193655,0.0146510694624367,0.0488368982081223,0.0326313269591191,0.00229195972207327,1.05897138542808,0.140144091833335,1.18962772709029,0.296100250488414,30,54,0.0705975421580661,1.5,15.062812780836,0.9,43.7858277579677,3.38739412259432,1.47333857979349,0.382311164859295,11.754350895704,2.98273741422652,1.58466696811097,1.5292399312735,0.382311164859295,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0972082065818306,0.519238433560994,135.222584168125,0.391323999254303,1.17336144121198,2505,0.237225756493795,0.945608208591534,1.45485083824962,0.273168339791196,0.586278659623241,0.58,13.4360564397415,0.013,0.0238,0.0072,0.177,0.811,0.76,0.244728163680401,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0354719179472659,0.129130653747639,0.590851405292776,0.444851685130124,0.99212288416665,0.259374540311617,0.257054583230337,1.21204156211777
41,"MALE","European_ICRP_2002",25.6516081264749,0.184880027071964,91.6159066684867,5.62671286269404,40,11.7791051944407,1.18845026298013,1.51369456833419,0.37,0.31205315226826,0.133288997982723,0.0633755871685193,3.41166673775703,1.34736872434965,0.624941006178235,9.89196707327416,0.615041108704657,0.607353094845849,0.00153760277176164,0.334958891295343,0.33495889129097,0.401950669549164,0.65578758215634,0.707297275010355,0.00123008221740931,0.00155605400502278,0.301463002161873,0.0200975334774582,0.066991778258194,0.0334258724761623,0.00215691506816812,0.825770318258436,0.0854503006953734,1.14623639672821,0.114048074762626,30,54,0.152474151818388,1.5,14.8527165666509,0.9,45.1915326588933,3.56880982197401,1.4802781174533,0.319986974551472,31.2862362475224,0.616627265316854,0.82050277565562,1.27991291190879,0.319986974551472,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0759496193576065,0.628436513012065,256.318454945367,0.246113332271917,1.40393165992454,2505,0.123074502796455,0.92548531685936,0.745977054373456,0.314466804492546,0.266724445573302,0.58,7.60913204878197,0.013,0.0238,0.0072,0.177,0.811,0.76,0.274986297098448,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.034795713836401,0.0515992724562243,0.704154231809661,0.341906892185115,0.771296597243494,0.247043811747304,0.121834385277417,1.30561630621112
42,"MALE","European_ICRP_2002",21.7706448480308,0.199431980093974,79.4899465405631,4.48272633435332,40,10.4481222600076,1.1813187202262,0.940081546912507,0.37,0.225753800974522,0.101755685272049,0.0610591404229692,2.61491380197333,1.21389388756872,0.658519029537294,8.39852717920731,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0299319848643851,0.001879112803601,0.754382799518829,0.0911392110122649,1.11571980713797,0.149199698824601,30,54,0.126246224649397,1.5,15.0911369520816,0.9,45.2312390221855,3.18992458826798,2.78227410710001,0.297536398461406,36.3526780870226,0.978119508319387,0.857041608237659,1.19011076658228,0.297536398461406,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0412129478248142,0.52562090979723,171.589095217582,0.256157231216896,1.32203282062757,2485.86087437107,0.149890918522408,0.986302569586635,0.720084714895906,0.274346654729679,0.266775636543773,0.58,6.43054482779788,0.013,0.0238,0.0072,0.186781777651652,0.812294780634043,0.761213357930792,0.285172736656467,0.022,0.0049,0.0078,0.0042,0.0791261253638587,0.200500213298384,0.667063284713036,0.761213357930792,0.0295595610407464,0.0589182042231302,0.601780595438325,0.257498729589432,0.740240620293208,0.233537193659465,0.0522586394869422,1.14510129133075
43,"MALE","European_ICRP_2002",27.0963010881224,0.160659230060399,98.8697696155685,9.67246783043838,40,12.9868003504536,1.08674682163118,0.793369780417738,0.4,0.390870398289233,0.198634780003606,0.0473498088183213,4.62730286786279,1.46303824444492,0.56968378578925,4.35385223670754,0.712139227930521,0.70323748758139,0.0017803480698263,0.237860772069479,0.237860772069151,0.285432926482982,0.759318451780918,0.818960112120099,0.00142427845586104,0.00180171224666422,0.214074694862236,0.0142716463241491,0.0475721544138302,0.0347074417705018,0.0022612861814264,1.00267676277209,0.140093068936612,1.13356524161874,0.308068259866274,30,54,0.105036994166478,1.5,14.8683402624752,0.9,44.1291356560785,3.14371158133256,0.442269155347476,0.386652924909964,9.04222560046422,0.723440058710736,0.962866256895304,1.5466090793825,0.386652924909964,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.0960757858395025,0.514862049641349,99.9735121734706,0.437139777633575,1.161353082839,2505,0.213578692012158,0.782272258396248,0.836424452551447,0.302594363774317,0.435010751105797,0.58,12.0288699877785,0.013,0.0238,0.0072,0.177,0.811,0.76,0.242620257356493,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0372282658661126,0.0928811444750233,0.584486356961608,0.472005545793652,0.903824236468321,0.243185340932897,0.0963695721719881,1.16072156640221
